res_id,wave,east,hate_violence_means,hate_pol_message,hate_prevent_settlement,hate_polcondemn,hate_justified,MateComp.cont,JobComp.cont,LifeSatis.cont,pop_15_44_muni_gendergap_2015,age,singdivsep,age_group,gender,state,citizenship,marital,religion,eduyrs,occupation,income,household_size,self_econ,distance_ref,settle_ref,lrscale,afd,muslim_ind,afd_ind,contact_ind,refugee_ind,list,treatment_list,outcome_list,ref_integrating,ref_citizenship,ref_reduce,ref_moredone,ref_cultgiveup,ref_economy,ref_crime,ref_terror,ref_loc_services,ref_loc_economy,ref_loc_crime,ref_loc_culture,ref_loc_islam,ref_loc_schools,ref_loc_housing,ref_loc_wayoflife,women_role
427614946,2,0,NA,1,1,2,2,NA,NA,NA,1.1217622315696258,54,0,50-59,Male,Baden-W<fc>rttemberg,1,"With partner, living together",Protestant,12,Employee in high position,"3,500 to below 4,000 <80>",3,6,Less than 3 kilometer,250 <96> 499,4,10,0.5,0.6666666666666666,0.3333333333333333,0.875,1,Scenario 2,2,3,3,3,3,3,2,3,4,3,4,3,3,3,2,1,1,2
493927040,3,0,1,1,1,3,1,NA,NA,NA,1.1217622315696258,46,0,40-49,Male,Baden-W<fc>rttemberg,1,Married,"No, I don't feel close to any religion",20,Self-employed / freelancer,"5,000 or more <80>",3,8,21-50 kilometers,500 <96> 999,5,0,0.75,0,0.3333333333333333,0.75,NA,NA,NA,3,2,3,2,3,3,3,3,4,3,3,2,3,4,3,3,1
443233641,3,0,1,1,1,2,1,NA,NA,NA,1.1217622315696258,52,0,50-59,Male,Baden-W<fc>rttemberg,1,Married,Protestant,19,Employee in low / medium position,"4,000 to below 4,500 <80>",3,6,Less than 3 kilometer,250 <96> 499,3,0,0.125,0,0.6666666666666666,0.25,NA,NA,NA,2,3,2,2,3,2,2,2,2,2,2,2,2,3,2,3,2
493927040,1,0,1,NA,NA,1,1,NA,NA,NA,1.1217622315696258,45,0,40-49,Male,Baden-W<fc>rttemberg,1,Married,"No, I don't feel close to any religion",NA,Self-employed / freelancer,"5,000 or more <80>",3,8,3-5 kilometers,1000 and more,4,0,0.875,0,0.16666666666666666,0.625,NA,Scenario 2,1,3,2,1,2,4,3,3,4,4,3,3,2,3,4,4,3,2
403387149,1,0,1,NA,NA,2,1,NA,NA,NA,0.9694117647058823,31,0,30-39,Female,Baden-W<fc>rttemberg,1,Married,"No, I don't feel close to any religion",NA,Senior civil servant,"4,000 to below 4,500 <80>",2,8,6-10 kilometers,1 <96> 49,4,0,0.75,0.3333333333333333,0.3333333333333333,0.75,NA,Scenario 1,2,3,3,3,2,3,3,2,3,2,3,1,2,2,4,1,2,1
403387149,4,0,1,1,1,1,1,1,2,6,0.9694117647058823,32,0,30-39,Female,Baden-W<fc>rttemberg,1,Married,"No, I don't feel close to any religion",21,Senior civil servant,"4,500 to below 5,000 <80>",2,7,11-20 kilometers,1 <96> 49,4,0,0.5,0.3333333333333333,0.3333333333333333,0.875,NA,NA,NA,3,2,3,3,3,3,3,3,3,3,2,2,3,4,2,3,1
403387149,3,0,1,1,1,2,1,NA,NA,NA,0.9694117647058823,32,0,30-39,Female,Baden-W<fc>rttemberg,1,Married,"No, I don't feel close to any religion",19,Senior civil servant <96> highest level,"4,500 to below 5,000 <80>",2,8,6-10 kilometers,1 <96> 49,4,0,0.625,1,0.5,0.625,NA,NA,NA,3,2,3,2,3,3,2,3,2,3,1,2,3,4,1,2,1
467172749,3,0,2,2,1,1,2,NA,NA,NA,0.9995615957913196,40,0,30-39,Female,Baden-W<fc>rttemberg,1,Married,Protestant,12,Employee in high position,"5,000 or more <80>",3,5,Don't know,50 <96> 249,2,2,0.625,0,0.16666666666666666,0.75,NA,NA,NA,3,2,3,2,3,3,3,3,2,3,3,3,2,3,2,2,3
474063241,4,0,2,3,3,3,3,3,3,5,0.9751796211626388,52,1,50-59,Male,Baden-W<fc>rttemberg,1,"Single, without partner",Roman Catholic,16,Employee in high position,"2,500 to below 3,000 <80>",1,6,Less than 3 kilometer,250 <96> 499,8,70,0.875,1,0.5,0.875,NA,NA,NA,3,2,4,3,3,3,4,4,4,4,4,4,4,4,4,4,3
497271444,2,0,1,1,1,1,1,NA,NA,NA,0.9751796211626388,71,0,60 and older,Female,Baden-W<fc>rttemberg,1,Married,"Christian, but not close to a particular religious community",11,Self-employed / freelancer,No answer,2,7,Less than 3 kilometer,50 <96> 249,6,30,0.75,1,0.16666666666666666,0.875,2,NA,NA,3,1,4,3,3,4,3,4,3,4,3,3,2,4,1,2,3
474063241,1,0,3,NA,NA,3,2,NA,NA,NA,0.9751796211626388,51,1,50-59,Male,Baden-W<fc>rttemberg,1,"Single, without partner",Roman Catholic,NA,Employee in high position,"2,500 to below 3,000 <80>",1,5,Less than 3 kilometer,50 <96> 249,7,90,0.875,1,0.3333333333333333,1,NA,Scenario 2,3,3,4,4,3,4,3,4,4,4,3,3,4,3,4,4,3,3
474063241,2,0,NA,2,1,3,1,NA,NA,NA,0.9751796211626388,52,1,50-59,Male,Baden-W<fc>rttemberg,1,"Single, without partner",Protestant,17,Employee in high position,"2,500 to below 3,000 <80>",1,4,Less than 3 kilometer,50 <96> 249,8,70,0.875,1,0.5,0.875,1,Scenario 2,3,3,2,4,3,4,3,3,4,4,4,3,3,4,4,4,4,3
474063241,3,0,2,3,2,2,2,NA,NA,NA,0.9751796211626388,52,1,50-59,Male,Baden-W<fc>rttemberg,1,"Single, without partner",Roman Catholic,17,Employee in high position,"2,500 to below 3,000 <80>",1,6,Less than 3 kilometer,50 <96> 249,8,60,0.875,1,0.5,0.875,NA,NA,NA,3,2,4,3,4,3,4,4,4,4,3,4,3,4,4,4,3
464844541,1,0,1,NA,NA,2,2,NA,NA,NA,1.0807365439093484,38,1,30-39,Female,Baden-W<fc>rttemberg,1,"Single, without partner",Roman Catholic,NA,Employee in low / medium position,"1,500 to below 2,000 <80>",3,4,6-10 kilometers,1000 and more,5,2,0.25,0,0.8333333333333334,0.625,NA,Scenario 1,2,3,3,3,3,2,3,2,2,3,3,2,3,3,4,3,3,2
443038540,1,0,2,NA,NA,2,2,NA,NA,NA,1.0807365439093484,50,1,50-59,Male,Baden-W<fc>rttemberg,1,"Single, without partner","No, I don't feel close to any religion",NA,Self-employed / freelancer,"2,500 to below 3,000 <80>",3,2,6-10 kilometers,250 <96> 499,4,0,0.75,0,0,0.625,NA,Scenario 1,3,2,2,3,3,3,3,2,3,3,2,2,2,3,3,3,3,2
487541048,2,0,4,3,4,1,3,NA,NA,NA,1.0807365439093484,35,0,30-39,Female,Baden-W<fc>rttemberg,1,Married,Roman Catholic,10,Employee in high position,"3,500 to below 4,000 <80>",5,7,11-20 kilometers,50 <96> 249,7,47,0.625,1,0.8333333333333334,0.625,2,NA,NA,3,1,2,3,3,1,3,3,3,1,3,1,3,3,2,3,3
401074544,3,0,1,1,1,2,2,NA,NA,NA,1.0807365439093484,20,1,18-29,Female,Baden-W<fc>rttemberg,1,"Single, without partner","No, I don't feel close to any religion",14,"In schooling / vocational training, student","500 to below 1,000 <80>",2,7,3-5 kilometers,50 <96> 249,5,0,0.25,0,0,0.25,NA,NA,NA,3,2,2,2,3,2,2,2,3,2,2,2,2,3,3,2,1
437603148,1,0,3,NA,NA,1,3,NA,NA,NA,1.0807365439093484,35,0,30-39,Male,Baden-W<fc>rttemberg,1,"With partner, living together",Protestant,NA,Skilled worker,"3,500 to below 4,000 <80>",4,7,6-10 kilometers,50 <96> 249,6,41,0.875,0.6666666666666666,0.8333333333333334,0.625,NA,Scenario 2,2,2,2,3,4,3,3,2,3,4,1,3,3,2,3,3,3,3
407676044,2,0,2,1,2,2,2,NA,NA,NA,1.0807365439093484,49,1,40-49,Male,Baden-W<fc>rttemberg,1,"Single, without partner","No, I don't feel close to any religion",15,Unemployed / seeking work,"500 to below 1,000 <80>",1,2,Less than 3 kilometer,250 <96> 499,6,50,1,1,0.3333333333333333,0.875,1,Scenario 1,1,4,3,4,3,3,2,3,4,3,4,3,3,4,3,4,3,2
407676044,4,0,1,1,2,2,1,2,4,8,1.0807365439093484,49,0,40-49,Male,Baden-W<fc>rttemberg,1,"With partner, not living together","No, I don't feel close to any religion",15,Unemployed / seeking work,"500 to below 1,000 <80>",1,2,6-10 kilometers,500 <96> 999,3,61,1,1,0.3333333333333333,1,NA,NA,NA,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3
443038540,4,0,2,1,2,1,2,2,3,5,1.0807365439093484,51,1,50-59,Male,Baden-W<fc>rttemberg,1,"Single, without partner","No, I don't feel close to any religion",10,Self-employed / freelancer,"1,000 to below 1,500 <80>",2,1,3-5 kilometers,50 <96> 249,4,0,0.75,0,0,0.625,NA,NA,NA,2,3,3,4,3,3,2,2,2,3,2,3,2,2,2,2,3
464844541,2,0,1,1,1,1,1,NA,NA,NA,1.0807365439093484,39,1,30-39,Female,Baden-W<fc>rttemberg,1,"Single, without partner",Roman Catholic,12,Employee in low / medium position,"1,500 to below 2,000 <80>",3,3,Don't know,500 <96> 999,5,0,0.75,0.6666666666666666,0.3333333333333333,0.75,2,NA,NA,3,2,3,3,2,4,3,3,4,4,3,4,4,4,4,4,3
404572640,2,0,4,4,4,1,4,NA,NA,NA,1.0807365439093484,51,0,50-59,Male,Baden-W<fc>rttemberg,1,Married,Protestant,14,Employee in high position,"2,500 to below 3,000 <80>",4,8,3-5 kilometers,50 <96> 249,10,100,1,1,0.5,1,2,NA,NA,4,4,4,4,4,4,4,4,4,4,4,1,4,1,1,4,4
413132648,4,0,2,2,2,1,1,3,2,5,1.0807365439093484,56,0,50-59,Male,Baden-W<fc>rttemberg,1,Married,Protestant,10,Skilled worker,"2,500 to below 3,000 <80>",2,6,21-50 kilometers,250 <96> 499,5,0,0.5,0,0,0.375,NA,NA,NA,2,3,2,3,2,2,3,2,3,2,3,2,2,3,3,3,2
407676044,1,0,2,NA,NA,2,2,NA,NA,NA,1.0807365439093484,48,1,40-49,Male,Baden-W<fc>rttemberg,1,"Single, without partner","No, I don't feel close to any religion",NA,Unemployed / seeking work,"500 to below 1,000 <80>",1,3,Less than 3 kilometer,500 <96> 999,7,60,0.875,1,0.16666666666666666,1,NA,Scenario 2,1,4,3,3,3,4,3,3,4,3,4,3,3,3,3,4,3,2
437603148,2,0,NA,4,4,2,3,NA,NA,NA,1.0807365439093484,36,0,30-39,Male,Baden-W<fc>rttemberg,1,Married,Protestant,12,Employee in high position,"3,500 to below 4,000 <80>",4,8,6-10 kilometers,50 <96> 249,5,58,0.625,1,0.5,0.625,1,Scenario 2,2,2,2,3,4,3,1,3,3,3,1,4,2,4,3,4,3,3
437603148,3,0,3,3,4,2,4,NA,NA,NA,1.0807365439093484,36,0,30-39,Male,Baden-W<fc>rttemberg,1,"With partner, living together",Protestant,13,Employee in high position,"3,500 to below 4,000 <80>",4,8,6-10 kilometers,50 <96> 249,6,57,0.75,1,0.6666666666666666,0.625,NA,NA,NA,2,2,3,4,4,2,4,3,3,2,4,2,3,4,3,3,2
404572640,1,0,4,NA,NA,1,4,NA,NA,NA,1.0807365439093484,50,0,50-59,Male,Baden-W<fc>rttemberg,1,Married,Protestant,NA,Employee in high position,"3,000 to below 3,500 <80>",4,8,3-5 kilometers,500 <96> 999,6,100,1,1,0.6666666666666666,1,NA,Scenario 2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4
407676044,3,0,1,1,1,2,1,NA,NA,NA,1.0807365439093484,49,0,40-49,Male,Baden-W<fc>rttemberg,1,"With partner, not living together","No, I don't feel close to any religion",20,Unemployed / seeking work,"500 to below 1,000 <80>",1,3,3-5 kilometers,1000 and more,4,40,1,1,0.3333333333333333,1,NA,NA,NA,4,4,4,4,3,3,3,4,4,3,3,4,4,4,4,4,2
413132648,3,0,1,2,2,1,2,NA,NA,NA,1.0807365439093484,56,0,50-59,Male,Baden-W<fc>rttemberg,1,Married,Protestant,13,Skilled worker,"2,500 to below 3,000 <80>",2,5,11-20 kilometers,250 <96> 499,5,2,0.25,0,0,0.375,NA,NA,NA,3,3,2,3,2,2,2,2,3,2,2,2,2,3,3,3,2
443038540,2,0,1,2,2,2,2,NA,NA,NA,1.0807365439093484,51,1,50-59,Male,Baden-W<fc>rttemberg,1,"Single, without partner","No, I don't feel close to any religion",7,Self-employed / freelancer,"2,500 to below 3,000 <80>",3,0 ( BOTTOM ),3-5 kilometers,250 <96> 499,5,0,0.875,0,0,0.625,2,NA,NA,2,2,3,3,3,3,2,3,2,3,2,3,2,2,2,2,3
487541048,1,0,3,NA,NA,1,3,NA,NA,NA,1.0807365439093484,34,0,30-39,Female,Baden-W<fc>rttemberg,1,"With partner, living together","No, I don't feel close to any religion",NA,Employee in high position,"3,500 to below 4,000 <80>",4,8,6-10 kilometers,1 <96> 49,7,64,0.875,1,0.8333333333333334,0.625,NA,Scenario 1,1,1,2,3,3,3,2,3,4,3,2,3,1,3,2,4,3,3
443038540,3,0,1,2,2,2,2,NA,NA,NA,1.0807365439093484,51,1,50-59,Male,Baden-W<fc>rttemberg,1,"Single, without partner","No, I don't feel close to any religion",17,Self-employed / freelancer,"1,000 to below 1,500 <80>",2,2,6-10 kilometers,250 <96> 499,4,0,0.875,0,0,0.5,NA,NA,NA,2,3,3,3,2,3,2,2,2,3,2,3,2,3,3,2,2
427851140,3,0,2,1,1,2,1,NA,NA,NA,1.0443686006825939,24,1,18-29,Female,Baden-W<fc>rttemberg,1,"Single, without partner",No answer,16,"In schooling / vocational training, student",No answer,3,7,21-50 kilometers,1 <96> 49,4,0,0.125,0,0.3333333333333333,0.25,NA,NA,NA,2,2,3,2,2,3,2,2,2,3,2,2,2,3,2,2,1
467988445,3,0,1,1,1,2,2,NA,NA,NA,1.122167487684729,32,0,30-39,Female,Baden-W<fc>rttemberg,1,"With partner, living together","No, I don't feel close to any religion",13,Self-employed / freelancer,"2,500 to below 3,000 <80>",2,7,Less than 3 kilometer,1 <96> 49,4,0,0.875,0,0.3333333333333333,0.875,NA,NA,NA,3,3,4,3,2,3,4,4,1,3,3,3,1,3,1,1,1
411617643,4,0,1,1,1,3,1,1,3,8,1.060053619302949,33,0,30-39,Male,Baden-W<fc>rttemberg,1,Married,Protestant,13,Employee in high position,"5,000 or more <80>",2,7,3-5 kilometers,50 <96> 249,3,0,0.25,0,0,0.75,NA,NA,NA,3,3,3,1,3,2,3,3,3,2,3,3,4,3,4,3,1
443210748,4,0,1,1,1,1,1,3,3,8,1.1415157612340712,50,0,40-49,Female,Baden-W<fc>rttemberg,1,Married,"No, I don't feel close to any religion",17,Employee in high position,"3,500 to below 4,000 <80>",5,6,3-5 kilometers,250 <96> 499,3,2,0.625,0,0.6666666666666666,1,NA,NA,NA,4,4,4,3,4,4,3,3,4,4,3,2,3,4,4,2,1
487542845,3,0,2,2,2,3,3,NA,NA,NA,1.1415157612340712,48,0,40-49,Female,Baden-W<fc>rttemberg,1,Widowed,Roman Catholic,13,Employee in high position,"1,500 to below 2,000 <80>",3,3,Less than 3 kilometer,250 <96> 499,5,0,1,1,0.6666666666666666,0.75,NA,NA,NA,4,2,4,4,2,4,4,4,3,4,4,4,2,3,2,3,2
443210748,3,0,1,1,1,1,1,NA,NA,NA,1.1415157612340712,50,0,40-49,Female,Baden-W<fc>rttemberg,1,Married,"No, I don't feel close to any religion",13,Employee in high position,"3,000 to below 3,500 <80>",5,6,Less than 3 kilometer,250 <96> 499,5,3,0.875,1,0.8333333333333334,1,NA,NA,NA,4,4,4,3,4,4,4,4,4,3,3,2,3,4,2,2,3
467221743,3,0,1,1,1,2,1,NA,NA,NA,1.1219763252702006,59,0,50-59,Female,Baden-W<fc>rttemberg,1,Married,"No, I don't feel close to any religion",12,Self-employed / freelancer,"3,500 to below 4,000 <80>",2,7,Less than 3 kilometer,250 <96> 499,3,50,0.875,1,0.16666666666666666,0.75,NA,NA,NA,2,3,4,3,3,2,3,3,4,3,3,3,3,3,3,2,4
467364242,3,0,2,1,1,1,2,NA,NA,NA,0.9826302729528535,29,0,18-29,Female,Baden-W<fc>rttemberg,1,"With partner, living together",Protestant,22,Employee in high position,"4,000 to below 4,500 <80>",2,8,Don't know,1 <96> 49,3,0,0.25,0,0.16666666666666666,0.125,NA,NA,NA,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,3,1
493798042,3,0,1,1,1,2,1,NA,NA,NA,1.0413589364844904,36,0,30-39,Male,Baden-W<fc>rttemberg,1,"With partner, living together",Roman Catholic,13,Skilled worker,"3,500 to below 4,000 <80>",2,6,Less than 3 kilometer,50 <96> 249,6,0,0.875,0.3333333333333333,0,0.625,NA,NA,NA,3,2,3,2,3,2,3,3,3,2,3,2,3,4,3,3,2
493798042,2,0,1,1,1,3,1,NA,NA,NA,1.0413589364844904,36,0,30-39,Male,Baden-W<fc>rttemberg,1,"With partner, living together",Roman Catholic,13,Skilled worker,"3,000 to below 3,500 <80>",2,5,Less than 3 kilometer,50 <96> 249,6,0,0.75,1,0.5,0.625,1,Scenario 1,2,2,2,3,2,3,3,4,3,4,3,3,2,3,3,3,3,2
493798042,4,0,1,1,1,1,1,2,2,8,1.0413589364844904,36,0,30-39,Male,Baden-W<fc>rttemberg,1,"With partner, living together",Roman Catholic,10,Skilled worker,"3,000 to below 3,500 <80>",2,6,Less than 3 kilometer,50 <96> 249,6,25,0.75,1,0,0.75,NA,NA,NA,2,3,3,3,3,2,4,3,3,2,3,2,3,3,3,3,2
493798042,1,0,1,NA,NA,2,1,NA,NA,NA,1.0413589364844904,35,0,30-39,Male,Baden-W<fc>rttemberg,1,"With partner, living together",Roman Catholic,NA,Skilled worker,"3,500 to below 4,000 <80>",2,6,Less than 3 kilometer,1 <96> 49,6,10,0.875,0.6666666666666666,0.16666666666666666,0.625,NA,Scenario 1,2,3,2,3,2,3,2,3,3,3,3,3,2,3,3,3,3,3
487478243,4,0,1,1,1,1,1,2,2,9,1.0375,26,1,18-29,Male,Baden-W<fc>rttemberg,1,"Single, without partner","No, I don't feel close to any religion",11,Retired,"500 to below 1,000 <80>",1,1,3-5 kilometers,50 <96> 249,5,0,0.5,0,0,0.625,NA,NA,NA,2,1,3,1,3,3,3,3,1,3,2,3,1,1,3,2,2
487265646,3,0,2,2,2,3,2,NA,NA,NA,1.0845808383233533,32,0,30-39,Male,Baden-W<fc>rttemberg,1,Married,"No, I don't feel close to any religion",16,Employee in low / medium position,"1,500 to below 2,000 <80>",3,4,3-5 kilometers,1 <96> 49,5,2,0.75,0.6666666666666666,0.5,0.75,NA,NA,NA,4,2,3,3,4,2,4,4,4,3,4,2,4,4,4,3,3
487265646,4,0,3,2,2,2,2,1,4,4,1.0845808383233533,32,0,30-39,Male,Baden-W<fc>rttemberg,1,Married,"No, I don't feel close to any religion",16,Employee in low / medium position,"2,000 to below 2,500 <80>",3,4,6-10 kilometers,1 <96> 49,7,39,0.625,0.6666666666666666,0.6666666666666666,0.875,NA,NA,NA,4,2,4,4,4,3,4,4,1,4,4,3,3,4,4,4,2
417425243,2,0,1,1,1,2,1,NA,NA,NA,1.0084348641049672,40,0,30-39,Male,Baden-W<fc>rttemberg,1,Married,"No, I don't feel close to any religion",13,Skilled worker,"2,500 to below 3,000 <80>",4,4,Less than 3 kilometer,250 <96> 499,5,1,0.875,0.6666666666666666,1,1,1,Scenario 1,2,3,3,4,4,3,3,4,3,2,4,3,3,3,3,3,3,1
417425243,3,0,1,1,1,2,1,NA,NA,NA,1.0084348641049672,40,0,30-39,Male,Baden-W<fc>rttemberg,1,Married,"No, I don't feel close to any religion",13,Skilled worker,"2,000 to below 2,500 <80>",4,4,3-5 kilometers,250 <96> 499,5,0,0.75,0.6666666666666666,1,1,NA,NA,NA,4,3,4,4,3,3,4,3,3,3,3,2,3,4,4,3,1
417425243,1,0,1,NA,NA,2,1,NA,NA,NA,1.0084348641049672,39,0,30-39,Male,Baden-W<fc>rttemberg,1,Married,"No, I don't feel close to any religion",NA,Parental leave,"3,000 to below 3,500 <80>",4,5,Less than 3 kilometer,250 <96> 499,5,0,0.875,0.6666666666666666,0.5,0.875,NA,Scenario 2,2,4,2,3,4,4,3,3,3,3,3,3,3,4,4,3,3,1
404572640,3,0,4,4,3,4,4,NA,NA,NA,1.0917852225791647,51,0,50-59,Male,Baden-W<fc>rttemberg,1,Married,Protestant,26,Employee in high position,"3,000 to below 3,500 <80>",4,9,More than 50 kilometer,250 <96> 499,8,100,1,1,0.3333333333333333,1,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,4,4
404572640,4,0,4,4,4,4,4,4,4,8,1.0917852225791647,51,0,50-59,Male,Baden-W<fc>rttemberg,1,Married,Protestant,12,Employee in high position,"3,500 to below 4,000 <80>",4,8,More than 50 kilometer,There are no refugees in my town,10,100,0.875,1,0.5,1,NA,NA,NA,4,4,4,4,4,4,4,4,4,1,4,1,4,4,4,4,4
433634949,3,0,2,1,1,2,1,NA,NA,NA,1.0210526315789474,36,0,30-39,Male,Baden-W<fc>rttemberg,1,Registered partnership,"No, I don't feel close to any religion",15,Employee in low / medium position,"3,500 to below 4,000 <80>",2,8,Less than 3 kilometer,1 <96> 49,5,10,0.875,0.6666666666666666,0,0.5,NA,NA,NA,3,2,3,2,3,2,3,1,2,3,2,2,3,3,3,3,2
433634949,1,0,2,NA,NA,1,2,NA,NA,NA,1.0210526315789474,35,0,30-39,Male,Baden-W<fc>rttemberg,1,Registered partnership,"No, I don't feel close to any religion",NA,Employee in low / medium position,"2,500 to below 3,000 <80>",2,8,3-5 kilometers,1 <96> 49,5,0,1,1,0,0.25,NA,Scenario 2,2,2,2,3,2,3,2,2,2,2,2,2,2,3,3,2,2,2
433634949,2,0,2,2,1,2,1,NA,NA,NA,1.0210526315789474,36,0,30-39,Male,Baden-W<fc>rttemberg,1,Registered partnership,"No, I don't feel close to any religion",15,Employee in low / medium position,"3,500 to below 4,000 <80>",2,8,6-10 kilometers,1 <96> 49,5,0,0.875,0.6666666666666666,0,0.5,2,NA,NA,2,2,3,2,3,2,3,3,3,3,3,2,3,3,3,2,3
474754142,2,0,NA,1,1,1,1,NA,NA,NA,1.030612244897959,37,0,30-39,Male,Baden-W<fc>rttemberg,1,"With partner, living together","No, I don't feel close to any religion",18,Unskilled worker,No answer,2,8,Less than 3 kilometer,50 <96> 249,2,0,0.125,0,0.5,0,1,Scenario 2,2,2,1,1,1,1,1,1,1,3,1,1,1,3,3,2,3,1
474754142,1,0,1,NA,NA,3,1,NA,NA,NA,1.030612244897959,36,0,30-39,Male,Baden-W<fc>rttemberg,1,"With partner, living together","No, I don't feel close to any religion",NA,Unskilled worker,No answer,2,7,3-5 kilometers,50 <96> 249,2,0,0,0,0.16666666666666666,0,NA,Scenario 1,2,2,2,2,1,2,1,2,1,3,2,1,1,2,2,3,2,1
474754142,3,0,1,1,1,1,1,NA,NA,NA,1.0218049666868565,37,0,30-39,Male,Baden-W<fc>rttemberg,1,"With partner, living together","No, I don't feel close to any religion",23,Employee in low / medium position,"2,000 to below 2,500 <80>",2,7,11-20 kilometers,50 <96> 249,2,0,0,0,0.16666666666666666,0.125,NA,NA,NA,2,1,2,1,2,1,3,1,3,2,1,1,2,3,2,3,1
474754142,4,0,1,1,1,1,1,1,1,2,1.0218049666868565,37,0,30-39,Male,Baden-W<fc>rttemberg,1,Married,Roman Catholic,18,Employee in low / medium position,"1,500 to below 2,000 <80>",2,7,11-20 kilometers,50 <96> 249,1,0,0,0,0.16666666666666666,0.25,NA,NA,NA,2,2,1,1,3,1,3,1,2,2,1,1,3,3,2,2,1
483737941,4,0,3,2,2,3,2,3,2,9,1.1110318592486923,41,0,40-49,Male,Baden-W<fc>rttemberg,1,Married,"No, I don't feel close to any religion",16,Employee in high position,"5,000 or more <80>",4,8,21-50 kilometers,1 <96> 49,7,70,1,1,0.8333333333333334,0.875,NA,NA,NA,4,4,4,3,1,4,3,4,4,3,3,4,4,4,3,4,2
483737941,3,0,2,1,1,2,2,NA,NA,NA,1.1110318592486923,41,0,40-49,Male,Baden-W<fc>rttemberg,1,Married,"No, I don't feel close to any religion",18,Employee in high position,"5,000 or more <80>",4,9,21-50 kilometers,1 <96> 49,7,91,1,1,1,1,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3
404198543,2,0,3,4,4,4,3,NA,NA,NA,1.1110318592486923,58,0,50-59,Male,Baden-W<fc>rttemberg,1,Married,Protestant,12,Homemaker,No answer,3,2,11-20 kilometers,1 <96> 49,8,85,1,1,0.3333333333333333,1,2,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,2
421901345,3,0,1,1,1,3,1,NA,NA,NA,1.1110318592486923,65,0,60 and older,Male,Baden-W<fc>rttemberg,1,Married,Roman Catholic,18,Retired,"2,500 to below 3,000 <80>",2,8,6-10 kilometers,250 <96> 499,9,99,1,1,0.8333333333333334,0.875,NA,NA,NA,3,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4
404198543,3,0,4,3,3,4,3,NA,NA,NA,1.1110318592486923,58,0,50-59,Male,Baden-W<fc>rttemberg,1,Married,Protestant,12,Homemaker,No answer,3,4,11-20 kilometers,1 <96> 49,8,25,1,1,0.16666666666666666,1,NA,NA,NA,4,4,4,4,3,4,4,4,3,4,4,4,3,4,3,4,3
424509040,2,0,1,1,1,1,1,NA,NA,NA,1.1110318592486923,73,0,60 and older,Male,Baden-W<fc>rttemberg,1,Married,Protestant,14,Other,"2,500 to below 3,000 <80>",2,8,Less than 3 kilometer,1 <96> 49,3,0,0.25,0.3333333333333333,0.3333333333333333,0.25,2,NA,NA,2,2,3,2,3,2,2,2,3,2,2,3,2,3,3,2,4
404198543,1,0,4,NA,NA,4,3,NA,NA,NA,1.1110318592486923,57,0,50-59,Male,Baden-W<fc>rttemberg,1,Married,Protestant,NA,Homemaker,"1,500 to below 2,000 <80>",3,3,11-20 kilometers,50 <96> 249,8,75,1,1,0.5,1,NA,Scenario 1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3
424509040,1,0,1,NA,NA,1,1,NA,NA,NA,1.1110318592486923,72,0,60 and older,Male,Baden-W<fc>rttemberg,1,Married,Protestant,NA,Retired,"2,500 to below 3,000 <80>",2,8,Less than 3 kilometer,50 <96> 249,5,2,0.375,0.3333333333333333,0.5,0.25,NA,Scenario 2,2,2,2,3,2,4,2,2,2,3,2,2,2,2,4,3,2,3
404198543,4,0,3,4,4,4,4,4,4,4,1.1110318592486923,58,0,50-59,Male,Baden-W<fc>rttemberg,1,Married,Protestant,12,Homemaker,"2,500 to below 3,000 <80>",3,4,21-50 kilometers,1 <96> 49,8,65,0.875,1,0.5,1,NA,NA,NA,4,4,4,4,4,4,4,4,3,4,4,4,3,3,3,3,3
483737941,1,0,4,NA,NA,3,4,NA,NA,NA,1.1110318592486923,40,0,40-49,Male,Baden-W<fc>rttemberg,1,Married,"No, I don't feel close to any religion",NA,Employee in high position,"5,000 or more <80>",4,9,Less than 3 kilometer,1 <96> 49,7,70,1,1,1,1,NA,Scenario 1,2,4,3,4,3,4,4,4,4,3,3,2,3,3,4,4,2,2
483737941,2,0,3,1,1,3,1,NA,NA,NA,1.1110318592486923,41,0,40-49,Male,Baden-W<fc>rttemberg,1,Married,"No, I don't feel close to any religion",15,Employee in high position,"5,000 or more <80>",4,9,3-5 kilometers,1 <96> 49,6,90,1,1,0.8333333333333334,1,1,Scenario 1,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3
